measure,location,sex,age,cause,rei,metric,year,val,upper,lower
Prevalence,Burundi,Male,<1 year,Heart failure due to myocarditis,Heart failure,Rate,2019,0.443671108,0.814142416,0.210647241
Prevalence,Burundi,Female,<1 year,Heart failure due to myocarditis,Heart failure,Rate,2019,0.293974032,0.551728477,0.138231161
Prevalence,Burundi,Male,80 to 84,Heart failure due to myocarditis,Heart failure,Rate,2019,98.16912416,163.631328,52.32708337
Prevalence,Burundi,Female,80 to 84,Heart failure due to myocarditis,Heart failure,Rate,2019,62.14813478,101.7391708,34.09594433
Prevalence,Burundi,Male,85 plus,Heart failure due to myocarditis,Heart failure,Rate,2019,219.0269397,358.8306335,111.1979742
Prevalence,Burundi,Female,85 plus,Heart failure due to myocarditis,Heart failure,Rate,2019,130.9366677,204.1253312,67.09053417
Prevalence,Philippines,Male,1 to 4,Heart failure due to myocarditis,Heart failure,Rate,2019,1.248422234,1.989596424,0.720412179
Prevalence,Philippines,Female,1 to 4,Heart failure due to myocarditis,Heart failure,Rate,2019,1.043055979,1.693131765,0.582379717
Prevalence,Philippines,Male,5 to 9,Heart failure due to myocarditis,Heart failure,Rate,2019,1.358856631,2.305641741,0.686824497
Prevalence,Philippines,Female,5 to 9,Heart failure due to myocarditis,Heart failure,Rate,2019,1.169323467,2.000759093,0.586897449
Prevalence,Philippines,Male,10 to 14,Heart failure due to myocarditis,Heart failure,Rate,2019,0.704060432,1.231130825,0.337694978
Prevalence,Philippines,Female,10 to 14,Heart failure due to myocarditis,Heart failure,Rate,2019,0.478517629,0.841909555,0.229230654
Prevalence,Philippines,Male,15 to 19,Heart failure due to myocarditis,Heart failure,Rate,2019,0.517591013,0.902204676,0.242563157
Prevalence,Philippines,Female,15 to 19,Heart failure due to myocarditis,Heart failure,Rate,2019,0.416773041,0.750708466,0.193473448
Prevalence,Philippines,Male,20 to 24,Heart failure due to myocarditis,Heart failure,Rate,2019,0.494565541,0.77248648,0.27633532
Prevalence,Philippines,Female,20 to 24,Heart failure due to myocarditis,Heart failure,Rate,2019,0.435197594,0.702846606,0.234240457
Prevalence,Philippines,Male,25 to 29,Heart failure due to myocarditis,Heart failure,Rate,2019,0.571211197,0.974854595,0.279505866
Prevalence,Philippines,Female,25 to 29,Heart failure due to myocarditis,Heart failure,Rate,2019,0.419713573,0.722122827,0.201714038
Prevalence,Philippines,Male,30 to 34,Heart failure due to myocarditis,Heart failure,Rate,2019,0.482864929,0.851253352,0.229192527
Prevalence,Philippines,Female,30 to 34,Heart failure due to myocarditis,Heart failure,Rate,2019,0.367829646,0.650941147,0.167591348
Prevalence,Philippines,Male,35 to 39,Heart failure due to myocarditis,Heart failure,Rate,2019,0.471058726,0.764767408,0.259883558
Prevalence,Philippines,Female,35 to 39,Heart failure due to myocarditis,Heart failure,Rate,2019,0.278768662,0.455298934,0.148323442
Prevalence,Philippines,Male,40 to 44,Heart failure due to myocarditis,Heart failure,Rate,2019,0.51737707,0.958365516,0.26011446
Prevalence,Philippines,Female,40 to 44,Heart failure due to myocarditis,Heart failure,Rate,2019,0.363607236,0.710161313,0.179387502
Prevalence,Philippines,Male,45 to 49,Heart failure due to myocarditis,Heart failure,Rate,2019,1.120007996,1.822075194,0.658107908
Prevalence,Philippines,Female,45 to 49,Heart failure due to myocarditis,Heart failure,Rate,2019,0.707703146,1.17265827,0.39940206
Prevalence,Philippines,Male,50 to 54,Heart failure due to myocarditis,Heart failure,Rate,2019,1.741714884,2.913194768,1.000479841
Prevalence,Philippines,Female,50 to 54,Heart failure due to myocarditis,Heart failure,Rate,2019,1.63546357,2.724574372,0.924682627
Prevalence,Philippines,Male,55 to 59,Heart failure due to myocarditis,Heart failure,Rate,2019,2.67087338,4.330485235,1.494586392
Prevalence,Philippines,Female,55 to 59,Heart failure due to myocarditis,Heart failure,Rate,2019,1.673160683,2.84207191,0.907955059
Prevalence,Philippines,Male,60 to 64,Heart failure due to myocarditis,Heart failure,Rate,2019,4.406237565,7.273395491,2.4269815
Prevalence,Philippines,Female,60 to 64,Heart failure due to myocarditis,Heart failure,Rate,2019,2.084857564,3.492967729,1.14566531
Prevalence,Philippines,Male,65 to 69,Heart failure due to myocarditis,Heart failure,Rate,2019,5.88227694,9.929210177,3.413604328
Prevalence,Philippines,Female,65 to 69,Heart failure due to myocarditis,Heart failure,Rate,2019,4.723418958,8.129296569,2.709710898
Prevalence,Philippines,Male,70 to 74,Heart failure due to myocarditis,Heart failure,Rate,2019,11.2337812,19.09607906,6.289390872
Prevalence,Philippines,Female,70 to 74,Heart failure due to myocarditis,Heart failure,Rate,2019,7.809613582,13.46886052,4.297508562
Prevalence,Philippines,Male,75 to 79,Heart failure due to myocarditis,Heart failure,Rate,2019,23.00896936,37.96344139,12.28997028
Prevalence,Philippines,Female,75 to 79,Heart failure due to myocarditis,Heart failure,Rate,2019,16.09239201,26.54649785,8.465758661
Prevalence,Philippines,Male,<1 year,Heart failure due to myocarditis,Heart failure,Rate,2019,0.324477834,0.547771152,0.182113718
Prevalence,Philippines,Female,<1 year,Heart failure due to myocarditis,Heart failure,Rate,2019,0.293651031,0.509829467,0.158135816
Prevalence,Philippines,Male,80 to 84,Heart failure due to myocarditis,Heart failure,Rate,2019,52.26337245,80.7211266,31.71032643
Prevalence,Philippines,Female,80 to 84,Heart failure due to myocarditis,Heart failure,Rate,2019,27.79267807,43.60209853,16.61161428
Prevalence,Philippines,Male,85 plus,Heart failure due to myocarditis,Heart failure,Rate,2019,158.3245887,248.6295266,95.05245504
Prevalence,Philippines,Female,85 plus,Heart failure due to myocarditis,Heart failure,Rate,2019,76.74899787,117.119005,43.89351184
Prevalence,Georgia,Male,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Georgia,Female,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Georgia,Male,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Georgia,Female,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Georgia,Male,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Georgia,Female,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Georgia,Male,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.160419453,0.328923422,0.060664992
Prevalence,Georgia,Female,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.119755732,0.272163444,0.040129089
Prevalence,Georgia,Male,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,2.242633479,4.149092768,0.996503231
Prevalence,Georgia,Female,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1.100614501,2.126882088,0.41192745
Prevalence,Georgia,Male,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,8.727229466,16.84972509,3.272686249
Prevalence,Georgia,Female,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,3.800395292,7.706452151,1.33606465
Prevalence,Georgia,Male,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,18.5188298,34.70068277,7.684716629
Prevalence,Georgia,Female,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,6.993839241,13.62119125,2.591462746
Prevalence,Georgia,Male,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,35.12755762,65.59922116,15.80925847
Prevalence,Georgia,Female,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,11.21054178,21.66229899,4.43343858
Prevalence,Georgia,Male,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,73.72910567,136.118761,35.53452352
Prevalence,Georgia,Female,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,22.23433626,45.49139487,9.394918361
Prevalence,Georgia,Male,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,170.953358,291.6320215,90.88121619
Prevalence,Georgia,Female,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,52.30165,95.48688213,25.06064825
Prevalence,Georgia,Male,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,302.7552494,538.248165,148.9367602
Prevalence,Georgia,Female,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,95.01693366,178.2337349,40.4284704
Prevalence,Georgia,Male,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,455.325005,814.8509191,185.0802369
Prevalence,Georgia,Female,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,133.7514031,282.5259747,26.75070301
Prevalence,Georgia,Male,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,756.2363191,1297.631828,339.0322643
Prevalence,Georgia,Female,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,260.1297146,496.9285376,72.81669076
Prevalence,Georgia,Male,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1547.644643,2479.357687,821.3408449
Prevalence,Georgia,Female,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,848.1779635,1421.239562,421.3910301
Prevalence,Georgia,Male,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,2489.197999,4202.815002,1283.065522
Prevalence,Georgia,Female,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1711.006028,2879.340234,853.2100354
Prevalence,Georgia,Male,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,3310.468068,5839.301399,1661.321582
Prevalence,Georgia,Female,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,2624.157988,4471.723133,1287.760664
Prevalence,Georgia,Male,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Georgia,Female,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Georgia,Male,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,4379.156043,7517.619541,2270.341301
Prevalence,Georgia,Female,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,3850.008018,6318.07419,1994.266421
Prevalence,Georgia,Male,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,6586.63472,10616.5527,3599.927437
Prevalence,Georgia,Female,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,6173.516385,9933.003319,3302.434479
Prevalence,Dominica,Male,1 to 4,Heart failure due to myocarditis,Heart failure,Rate,2010,2.065411555,3.303957788,1.176464415
Prevalence,Dominica,Female,1 to 4,Heart failure due to myocarditis,Heart failure,Rate,2010,2.514727074,4.108568042,1.414795775
Prevalence,Dominica,Male,5 to 9,Heart failure due to myocarditis,Heart failure,Rate,2010,1.586067725,2.684366493,0.755385215
Prevalence,Dominica,Female,5 to 9,Heart failure due to myocarditis,Heart failure,Rate,2010,3.807763892,6.663626909,1.73112133
Prevalence,Dominica,Male,10 to 14,Heart failure due to myocarditis,Heart failure,Rate,2010,0.668043521,1.174129441,0.294228564
Prevalence,Dominica,Female,10 to 14,Heart failure due to myocarditis,Heart failure,Rate,2010,1.209753066,2.296268687,0.489395221
Prevalence,Dominica,Male,15 to 19,Heart failure due to myocarditis,Heart failure,Rate,2010,0.836557899,1.527548464,0.372184151
Prevalence,Dominica,Female,15 to 19,Heart failure due to myocarditis,Heart failure,Rate,2010,1.061969676,2.053153146,0.468069935
Prevalence,Dominica,Male,20 to 24,Heart failure due to myocarditis,Heart failure,Rate,2010,0.760233946,1.231709382,0.388784408
Prevalence,Dominica,Female,20 to 24,Heart failure due to myocarditis,Heart failure,Rate,2010,1.020419682,1.730191212,0.493693303
Prevalence,Dominica,Male,25 to 29,Heart failure due to myocarditis,Heart failure,Rate,2010,0.884776922,1.509914027,0.404022861
Prevalence,Dominica,Female,25 to 29,Heart failure due to myocarditis,Heart failure,Rate,2010,1.103486774,2.014203003,0.467084682
Prevalence,Dominica,Male,30 to 34,Heart failure due to myocarditis,Heart failure,Rate,2010,1.065425421,1.874135427,0.496634098
Prevalence,Dominica,Female,30 to 34,Heart failure due to myocarditis,Heart failure,Rate,2010,1.501652267,2.802717533,0.641940673
Prevalence,Dominica,Male,35 to 39,Heart failure due to myocarditis,Heart failure,Rate,2010,1.002084085,1.699199753,0.517233108
Prevalence,Dominica,Female,35 to 39,Heart failure due to myocarditis,Heart failure,Rate,2010,0.884519721,1.506470668,0.450140147
Prevalence,Dominica,Male,40 to 44,Heart failure due to myocarditis,Heart failure,Rate,2010,1.260919492,2.161732915,0.672639892
Prevalence,Dominica,Female,40 to 44,Heart failure due to myocarditis,Heart failure,Rate,2010,0.559208328,1.004612574,0.274165144
Prevalence,Dominica,Male,45 to 49,Heart failure due to myocarditis,Heart failure,Rate,2010,1.575332767,2.412909025,1.000730644
Prevalence,Dominica,Female,45 to 49,Heart failure due to myocarditis,Heart failure,Rate,2010,2.059543625,3.271492482,1.247535733
Prevalence,Dominica,Male,50 to 54,Heart failure due to myocarditis,Heart failure,Rate,2010,3.183133203,5.038713791,1.966956851
Prevalence,Dominica,Female,50 to 54,Heart failure due to myocarditis,Heart failure,Rate,2010,2.48593423,3.955413529,1.500955055
Prevalence,Dominica,Male,55 to 59,Heart failure due to myocarditis,Heart failure,Rate,2010,3.747652426,6.553079621,2.077968964
Prevalence,Dominica,Female,55 to 59,Heart failure due to myocarditis,Heart failure,Rate,2010,3.030146391,5.247518442,1.655946741
Prevalence,Dominica,Male,60 to 64,Heart failure due to myocarditis,Heart failure,Rate,2010,6.156032599,9.788423412,3.672403551
Prevalence,Dominica,Female,60 to 64,Heart failure due to myocarditis,Heart failure,Rate,2010,4.276676391,6.907079895,2.518309334
Prevalence,Dominica,Male,65 to 69,Heart failure due to myocarditis,Heart failure,Rate,2010,14.16090726,22.11871954,8.704757976
Prevalence,Dominica,Female,65 to 69,Heart failure due to myocarditis,Heart failure,Rate,2010,3.525349133,5.750037809,2.158988068
Prevalence,Dominica,Male,70 to 74,Heart failure due to myocarditis,Heart failure,Rate,2010,12.42991387,20.38632471,7.062552673
Prevalence,Dominica,Female,70 to 74,Heart failure due to myocarditis,Heart failure,Rate,2010,9.842368259,17.19808209,5.482345642
Prevalence,Dominica,Male,75 to 79,Heart failure due to myocarditis,Heart failure,Rate,2010,19.20843493,31.28706811,10.41660888
Prevalence,Dominica,Female,75 to 79,Heart failure due to myocarditis,Heart failure,Rate,2010,13.4295477,22.23580081,7.232286147
Prevalence,Dominica,Male,<1 year,Heart failure due to myocarditis,Heart failure,Rate,2010,0.695642181,1.134256687,0.400372261
Prevalence,Dominica,Female,<1 year,Heart failure due to myocarditis,Heart failure,Rate,2010,0.609592508,0.974585199,0.344409122
Prevalence,Dominica,Male,80 to 84,Heart failure due to myocarditis,Heart failure,Rate,2010,19.02252018,31.24084223,10.78823555
Prevalence,Dominica,Female,80 to 84,Heart failure due to myocarditis,Heart failure,Rate,2010,27.01585038,43.52563669,15.09672378
Prevalence,Dominica,Male,85 plus,Heart failure due to myocarditis,Heart failure,Rate,2010,27.22918848,40.82311998,16.31669374
Prevalence,Dominica,Female,85 plus,Heart failure due to myocarditis,Heart failure,Rate,2010,64.27793894,100.7051285,37.08159111
Prevalence,Republic of Korea,Male,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Republic of Korea,Female,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Republic of Korea,Male,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Republic of Korea,Female,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Republic of Korea,Male,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Republic of Korea,Female,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0,0,0
Prevalence,Republic of Korea,Male,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.411691274,0.822572869,0.166977929
Prevalence,Republic of Korea,Female,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,0.337344346,0.67703121,0.127294433
Prevalence,Republic of Korea,Male,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,3.065302607,5.317727422,1.496471554
Prevalence,Republic of Korea,Female,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,1.774758292,3.18005145,0.850864147
Prevalence,Republic of Korea,Male,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,10.65700192,19.07087884,4.786329709
Prevalence,Republic of Korea,Female,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2019,5.254648604,9.480385358,2.338614536
